"","V1","V2"
"result.197","ORTEGA","9"
"result.198","ORTEGA","9"
"result.199","ORTEGA","9"
"result.200","ORTEGA","9"
"result.201","ORTEGA","9"
"result.202","ORTEGA","9"
"result.203","ORTEGA","9"
"result.204","ORTEGA","9"
"result.205","ORTEGA","9"
"result.206","ORTEGA","9"
"result.207","ORTEGA","9"
"result.208","ORTEGA","9"
"result.209","ORTEGA","9"
"result.210","ORTEGA","9"
"result.211","ABDALLA_HASSAN","9"
"result.212","ORTEGA","9"
"result.213","ORTEGA","9"
"result.214","ORTEGA","9"
"result.215","ORTEGA","9"
"result.216","ORTEGA","9"
"result.217","ORTEGA","9"
"result.218","ORTEGA","9"
"result.219","ORTEGA","9"
"result.220","ORTEGA","9"
"result.221","ORTEGA","9"
"result.222","ORTEGA","9"
"result.223","ORTEGA","9"
"result.224","ORTEGA","9"
"result.225","ORTEGA","9"
"result.226","ORTEGA","9"
"result.227","ORTEGA","9"
"result.228","ORTEGA","9"
"result.229","ORTEGA","9"
"result.230","ORTEGA","9"
"result.231","ORTEGA","9"
"result.232","ORTEGA","9"
"result.233","ORTEGA","9"
"result.234","ORTEGA","9"
"result.235","ORTEGA","9"
"result.236","ORTEGA","9"
"result.237","ORTEGA","9"
"result.238","ORTEGA","9"
"result.239","ORTEGA","9"
"result.240","ORTEGA","9"
"result.241","ORTEGA","9"
"result.242","ORTEGA","9"
"result.243","ORTEGA","9"
"result.244","ORTEGA","9"
"result.245","ORTEGA","9"
"result.246","ORTEGA","9"
"result.247","ORTEGA","9"
"result.248","ORTEGA","9"
"result.249","ORTEGA","9"
"result.250","ORTEGA","9"
"result.251","ORTEGA","9"
"result.252","ORTEGA","9"
"result.253","ORTEGA","9"
"result.254","ORTEGA","9"
"result.255","ORTEGA","9"
"result.256","ORTEGA","9"
"result.257","ORTEGA","9"
"result.258","ORTEGA","9"
"result.259","ORTEGA","9"
"result.260","ORTEGA","9"
"result.261","ORTEGA","9"
"result.262","ORTEGA","9"
"result.263","ORTEGA","9"
"result.264","ORTEGA","9"
"result.265","ORTEGA","9"
"result.266","ORTEGA","9"
"result.267","ORTEGA","9"
"result.268","ORTEGA","9"
"result.269","ORTEGA","9"
"result.270","ORTEGA","9"
"result.271","ORTEGA","9"
"result.272","ORTEGA","9"
"result.273","ORTEGA","9"
"result.274","ORTEGA","9"
"result.275","ORTEGA","9"
"result.276","ORTEGA","9"
"result.277","ORTEGA","9"
"result.278","ORTEGA","9"
"result.279","ORTEGA","9"
"result.280","ORTEGA","9"
"result.281","ORTEGA","9"
"result.282","ORTEGA","9"
"result.283","ORTEGA","9"
"result.284","ORTEGA","9"
"result.285","ORTEGA","9"
"result.286","ORTEGA","9"
"result.287","ORTEGA","9"
"result.288","ORTEGA","9"
"result.289","ORTEGA","9"
"result.290","ORTEGA","9"
"result.291","ABDALLA_HASSAN","9"
"result.292","ORTEGA","9"
"result.293","ORTEGA","9"
"result.294","ORTEGA","9"
"result.295","ORTEGA","9"
"result.296","ORTEGA","9"
"result.297","ORTEGA","9"
"result.298","ABDALLA_HASSAN","9"
"result.299","ORTEGA","9"
"result.300","ORTEGA","9"
"result.301","ORTEGA","9"
"result.302","ORTEGA","9"
"result.303","ORTEGA","9"
"result.304","ORTEGA","9"
"result.305","ORTEGA","9"
"result.306","ORTEGA","9"
"result.307","ORTEGA","9"
"result.308","ORTEGA","9"
"result.309","ORTEGA","9"
"result.310","ORTEGA","9"
"result.311","ORTEGA","9"
"result.312","ORTEGA","9"
"result.313","ORTEGA","9"
"result.314","ORTEGA","9"
"result.315","ORTEGA","9"
"result.316","ORTEGA","9"
"result.317","GB2","9"
"result.318","ORTEGA","9"
"result.319","ORTEGA","9"
"result.320","ORTEGA","9"
"result.321","ORTEGA","9"
"result.322","ORTEGA","9"
"result.323","ORTEGA","9"
"result.324","ORTEGA","9"
"result.325","ORTEGA","9"
"result.326","ORTEGA","9"
"result.327","ORTEGA","9"
"result.328","ORTEGA","9"
"result.329","ORTEGA","9"
"result.330","ORTEGA","9"
"result.331","ORTEGA","9"
"result.332","ABDALLA_HASSAN","9"
"result.333","ORTEGA","9"
"result.334","ORTEGA","9"
"result.335","ORTEGA","9"
"result.336","ORTEGA","9"
"result.337","ORTEGA","9"
"result.338","ORTEGA","9"
"result.339","ORTEGA","9"
"result.340","ORTEGA","9"
"result.341","ORTEGA","9"
"result.342","ORTEGA","9"
"result.343","ORTEGA","9"
"result.344","ORTEGA","9"
"result.345","ORTEGA","9"
"result.346","ORTEGA","9"
"result.347","ORTEGA","9"
"result.348","ORTEGA","9"
"result.349","ORTEGA","9"
"result.350","ORTEGA","9"
"result.351","ORTEGA","9"
"result.352","ORTEGA","9"
"result.353","ORTEGA","9"
"result.354","ORTEGA","9"
"result.355","ORTEGA","9"
"result.356","ORTEGA","9"
"result.357","ORTEGA","9"
"result.358","ORTEGA","9"
"result.359","ORTEGA","9"
"result.360","ORTEGA","9"
"result.361","ORTEGA","9"
"result.362","ORTEGA","9"
"result.363","ORTEGA","9"
"result.364","ORTEGA","9"
"result.365","ORTEGA","9"
"result.366","ORTEGA","9"
"result.367","ORTEGA","9"
"result.368","ORTEGA","9"
"result.369","ORTEGA","9"
"result.370","ORTEGA","9"
"result.371","ORTEGA","9"
"result.372","ORTEGA","9"
"result.373","ORTEGA","9"
"result.374","ORTEGA","9"
"result.375","ORTEGA","9"
"result.376","ORTEGA","9"
"result.377","ORTEGA","9"
"result.378","ORTEGA","9"
"result.379","ORTEGA","9"
"result.380","ORTEGA","9"
"result.381","ORTEGA","9"
"result.382","ORTEGA","9"
"result.383","ORTEGA","9"
"result.384","ORTEGA","9"
"result.385","ORTEGA","9"
"result.386","ORTEGA","9"
"result.387","ORTEGA","9"
"result.388","ORTEGA","9"
"result.389","ORTEGA","9"
"result.390","ORTEGA","9"
"result.391","ORTEGA","9"
"result.392","ORTEGA","9"
"result.393","ORTEGA","9"
"result.394","ORTEGA","9"
"result.395","ORTEGA","9"
"result.396","ORTEGA","9"
"result.397","ORTEGA","9"
"result.398","ORTEGA","9"
"result.399","ORTEGA","9"
"result.400","ORTEGA","9"
"result.401","ORTEGA","9"
"result.402","ORTEGA","9"
"result.403","ORTEGA","9"
"result.404","ORTEGA","9"
"result.405","ORTEGA","9"
"result.406","ORTEGA","9"
"result.407","ORTEGA","9"
"result.408","ORTEGA","9"
"result.409","ORTEGA","9"
"result.410","ORTEGA","9"
"result.411","ORTEGA","9"
"result.412","ORTEGA","9"
"result.413","ORTEGA","9"
"result.414","ORTEGA","9"
"result.415","ORTEGA","9"
"result.416","ORTEGA","9"
"result.417","ORTEGA","9"
"result.418","ORTEGA","9"
"result.419","ORTEGA","9"
"result.420","ORTEGA","9"
"result.421","ORTEGA","9"
"result.422","ORTEGA","9"
"result.423","ORTEGA","9"
"result.424","ORTEGA","9"
"result.425","ORTEGA","9"
"result.426","ORTEGA","9"
"result.427","ORTEGA","9"
"result.428","ORTEGA","9"
"result.429","ORTEGA","9"
"result.430","ORTEGA","9"
"result.431","ORTEGA","9"
"result.432","ORTEGA","9"
"result.433","ORTEGA","9"
"result.434","ORTEGA","9"
"result.435","ORTEGA","9"
"result.436","ORTEGA","9"
"result.437","ORTEGA","9"
"result.438","ORTEGA","9"
"result.439","ORTEGA","9"
"result.440","ORTEGA","9"
"result.441","ORTEGA","9"
"result.442","ORTEGA","9"
"result.443","ORTEGA","9"
"result.444","ORTEGA","9"
"result.445","ORTEGA","9"
"result.446","ORTEGA","9"
"result.447","ORTEGA","9"
"result.448","ORTEGA","9"
"result.449","ORTEGA","9"
"result.450","ORTEGA","9"
"result.451","ORTEGA","9"
"result.452","ORTEGA","9"
"result.453","ORTEGA","9"
"result.454","ORTEGA","9"
"result.455","ORTEGA","9"
"result.456","ORTEGA","9"
"result.457","ORTEGA","9"
"result.458","ORTEGA","9"
"result.459","ORTEGA","9"
"result.460","ORTEGA","9"
"result.461","ORTEGA","9"
"result.462","ORTEGA","9"
"result.463","ORTEGA","9"
"result.464","ORTEGA","9"
"result.465","ORTEGA","9"
"result.466","ORTEGA","9"
"result.467","ORTEGA","9"
"result.468","ORTEGA","9"
"result.469","ORTEGA","9"
"result.470","ORTEGA","9"
"result.471","ORTEGA","9"
"result.472","ORTEGA","9"
"result.473","ORTEGA","9"
"result.474","ORTEGA","9"
"result.475","ORTEGA","9"
"result.476","ORTEGA","9"
"result.477","ORTEGA","9"
"result.478","ORTEGA","9"
"result.479","ORTEGA","9"
"result.480","ORTEGA","9"
"result.481","ORTEGA","9"
"result.482","ORTEGA","9"
"result.483","ORTEGA","9"
"result.484","ORTEGA","9"
"result.485","ORTEGA","9"
"result.486","ORTEGA","9"
"result.487","ORTEGA","9"
"result.488","ORTEGA","9"
"result.489","ORTEGA","9"
"result.490","ORTEGA","9"
"result.491","ORTEGA","9"
"result.492","ORTEGA","9"
"result.493","ORTEGA","9"
"result.494","ORTEGA","9"
"result.495","ORTEGA","9"
"result.496","ORTEGA","9"
"result.497","ORTEGA","9"
"result.498","ORTEGA","9"
"result.499","ORTEGA","9"
"result.500","ABDALLA_HASSAN","9"
"result.501","ORTEGA","9"
"result.502","ORTEGA","9"
"result.503","ORTEGA","9"
"result.504","ORTEGA","9"
"result.505","ORTEGA","9"
"result.506","ORTEGA","9"
"result.507","ORTEGA","9"
"result.508","ORTEGA","9"
"result.509","ORTEGA","9"
"result.510","ORTEGA","9"
"result.511","ORTEGA","9"
"result.512","ORTEGA","9"
"result.513","ORTEGA","9"
"result.514","ORTEGA","9"
"result.515","ORTEGA","9"
"result.516","ORTEGA","9"
"result.517","ORTEGA","9"
"result.518","ORTEGA","9"
"result.519","ORTEGA","9"
"result.520","ORTEGA","9"
"result.521","ORTEGA","9"
"result.522","ORTEGA","9"
"result.523","ORTEGA","9"
"result.524","ORTEGA","9"
"result.525","ORTEGA","9"
"result.526","ORTEGA","9"
"result.527","ORTEGA","9"
"result.528","ORTEGA","9"
"result.529","ORTEGA","9"
"result.530","ABDALLA_HASSAN","9"
"result.531","ORTEGA","9"
"result.532","ORTEGA","9"
"result.533","ORTEGA","9"
"result.534","ORTEGA","9"
"result.535","ORTEGA","9"
"result.536","ORTEGA","9"
"result.537","ORTEGA","9"
"result.538","ORTEGA","9"
"result.539","ORTEGA","9"
"result.540","ORTEGA","9"
"result.541","ORTEGA","9"
"result.542","ORTEGA","9"
"result.543","ORTEGA","9"
"result.544","ORTEGA","9"
"result.545","ORTEGA","9"
"result.546","ORTEGA","9"
"result.547","ORTEGA","9"
"result.548","ORTEGA","9"
"result.549","ORTEGA","9"
"result.550","ORTEGA","9"
"result.551","ORTEGA","9"
"result.552","ORTEGA","9"
"result.553","ORTEGA","9"
"result.554","ORTEGA","9"
"result.555","ORTEGA","9"
"result.556","ORTEGA","9"
"result.557","ORTEGA","9"
"result.558","ORTEGA","9"
"result.559","ORTEGA","9"
"result.560","ORTEGA","9"
"result.561","ORTEGA","9"
"result.562","ORTEGA","9"
"result.563","ORTEGA","9"
"result.564","ORTEGA","9"
"result.565","ORTEGA","9"
"result.566","ORTEGA","9"
"result.567","ORTEGA","9"
"result.568","ORTEGA","9"
"result.569","ORTEGA","9"
"result.570","ORTEGA","9"
"result.571","ORTEGA","9"
"result.572","ORTEGA","9"
"result.573","ORTEGA","9"
"result.574","ORTEGA","9"
"result.575","ORTEGA","9"
"result.576","ORTEGA","9"
"result.577","ORTEGA","9"
"result.578","ORTEGA","9"
"result.579","ORTEGA","9"
"result.580","ORTEGA","9"
"result.581","ORTEGA","9"
"result.582","ORTEGA","9"
"result.583","ORTEGA","9"
"result.584","ORTEGA","9"
"result.585","ORTEGA","9"
"result.586","ORTEGA","9"
"result.587","ORTEGA","9"
"result.588","ORTEGA","9"
"result.589","ABDALLA_HASSAN","9"
"result.590","ORTEGA","9"
"result.591","ORTEGA","9"
"result.592","ORTEGA","9"
"result.593","ORTEGA","9"
"result.594","ORTEGA","9"
"result.595","ORTEGA","9"
"result.596","ORTEGA","9"
"result.597","ORTEGA","9"
"result.598","ORTEGA","9"
"result.599","ORTEGA","9"
"result.600","ORTEGA","9"
"result.601","ORTEGA","9"
"result.602","ABDALLA_HASSAN","9"
"result.603","ORTEGA","9"
"result.604","ORTEGA","9"
"result.605","ORTEGA","9"
"result.606","ORTEGA","9"
"result.607","ORTEGA","9"
"result.608","ORTEGA","9"
"result.609","ORTEGA","9"
"result.610","ORTEGA","9"
"result.611","ORTEGA","9"
"result.612","ORTEGA","9"
"result.613","ORTEGA","9"
"result.614","ORTEGA","9"
"result.615","ORTEGA","9"
"result.616","ORTEGA","9"
"result.617","ORTEGA","9"
"result.618","ORTEGA","9"
"result.619","ORTEGA","9"
"result.620","ORTEGA","9"
"result.621","ORTEGA","9"
"result.622","ORTEGA","9"
"result.623","ORTEGA","9"
"result.624","ORTEGA","9"
"result.625","ORTEGA","9"
"result.626","ORTEGA","9"
"result.627","ORTEGA","9"
"result.628","ORTEGA","9"
"result.629","ORTEGA","9"
"result.630","ORTEGA","9"
"result.631","ORTEGA","9"
"result.632","ORTEGA","9"
"result.633","ORTEGA","9"
"result.634","ORTEGA","9"
"result.635","ORTEGA","9"
"result.636","ORTEGA","9"
"result.637","ORTEGA","9"
"result.638","ORTEGA","9"
"result.639","ORTEGA","9"
"result.640","ORTEGA","9"
"result.641","ORTEGA","9"
"result.642","ORTEGA","9"
"result.643","ORTEGA","9"
"result.644","ORTEGA","9"
"result.645","ORTEGA","9"
"result.646","ORTEGA","9"
"result.647","ORTEGA","9"
"result.648","ORTEGA","9"
"result.649","ORTEGA","9"
"result.650","ORTEGA","9"
"result.651","ORTEGA","9"
"result.652","ORTEGA","9"
"result.653","ORTEGA","9"
"result.654","ORTEGA","9"
"result.655","ORTEGA","9"
"result.656","ORTEGA","9"
"result.657","ORTEGA","9"
"result.658","ORTEGA","9"
"result.659","ORTEGA","9"
"result.660","ORTEGA","9"
"result.661","ORTEGA","9"
"result.662","ORTEGA","9"
"result.663","ORTEGA","9"
"result.664","ORTEGA","9"
"result.665","ORTEGA","9"
"result.666","ORTEGA","9"
"result.667","ORTEGA","9"
"result.668","ORTEGA","9"
"result.669","ORTEGA","9"
"result.670","ORTEGA","9"
"result.671","ORTEGA","9"
"result.672","ORTEGA","9"
"result.673","ORTEGA","9"
"result.674","ORTEGA","9"
"result.675","ABDALLA_HASSAN","9"
"result.676","ORTEGA","9"
"result.677","ORTEGA","9"
"result.678","ORTEGA","9"
"result.679","ORTEGA","9"
"result.680","ORTEGA","9"
"result.681","ORTEGA","9"
"result.682","ORTEGA","9"
"result.683","ORTEGA","9"
"result.684","ORTEGA","9"
"result.685","ORTEGA","9"
"result.686","ORTEGA","9"
"result.687","ORTEGA","9"
"result.688","ORTEGA","9"
"result.689","ORTEGA","9"
"result.690","ORTEGA","9"
"result.691","ORTEGA","9"
"result.692","ORTEGA","9"
"result.693","ORTEGA","9"
"result.694","ORTEGA","9"
"result.695","ORTEGA","9"
"result.696","ORTEGA","9"
"result.697","ORTEGA","9"
"result.698","ORTEGA","9"
"result.699","ORTEGA","9"
"result.700","ORTEGA","9"
"result.701","ORTEGA","9"
"result.702","ORTEGA","9"
"result.703","ORTEGA","9"
"result.704","ORTEGA","9"
"result.705","ORTEGA","9"
"result.706","ORTEGA","9"
"result.707","ORTEGA","9"
"result.708","ORTEGA","9"
"result.709","ORTEGA","9"
"result.710","ORTEGA","9"
"result.711","ORTEGA","9"
"result.712","ORTEGA","9"
"result.713","ORTEGA","9"
"result.714","ORTEGA","9"
"result.715","ORTEGA","9"
"result.716","ORTEGA","9"
"result.717","ORTEGA","9"
"result.718","ORTEGA","9"
"result.719","ORTEGA","9"
"result.720","ORTEGA","9"
"result.721","ORTEGA","9"
"result.722","ORTEGA","9"
"result.723","ORTEGA","9"
"result.724","ORTEGA","9"
"result.725","ORTEGA","9"
"result.726","ORTEGA","9"
"result.727","ORTEGA","9"
"result.728","ORTEGA","9"
"result.729","ORTEGA","9"
"result.730","ORTEGA","9"
"result.731","ORTEGA","9"
"result.732","ORTEGA","9"
"result.733","ORTEGA","9"
"result.734","ORTEGA","9"
"result.735","ORTEGA","9"
"result.736","ORTEGA","9"
"result.737","ORTEGA","9"
"result.738","ORTEGA","9"
"result.739","ORTEGA","9"
"result.740","ORTEGA","9"
"result.741","ORTEGA","9"
"result.742","ORTEGA","9"
"result.743","ORTEGA","9"
"result.744","ORTEGA","9"
"result.745","ORTEGA","9"
"result.746","ORTEGA","9"
"result.747","ORTEGA","9"
"result.748","ORTEGA","9"
"result.749","ORTEGA","9"
"result.750","ORTEGA","9"
"result.751","ORTEGA","9"
"result.752","ORTEGA","9"
"result.753","ORTEGA","9"
"result.754","ORTEGA","9"
"result.755","ORTEGA","9"
"result.756","ORTEGA","9"
"result.757","ORTEGA","9"
"result.758","ORTEGA","9"
"result.759","ORTEGA","9"
"result.760","ORTEGA","9"
"result.761","ORTEGA","9"
"result.762","ORTEGA","9"
"result.763","ORTEGA","9"
"result.764","ORTEGA","9"
"result.765","ORTEGA","9"
"result.766","ORTEGA","9"
"result.767","ORTEGA","9"
"result.768","ORTEGA","9"
"result.769","ORTEGA","9"
"result.770","ORTEGA","9"
"result.771","ORTEGA","9"
"result.772","ORTEGA","9"
"result.773","ORTEGA","9"
"result.774","ORTEGA","9"
"result.775","ORTEGA","9"
"result.776","ORTEGA","9"
"result.777","ABDALLA_HASSAN","9"
"result.778","ORTEGA","9"
"result.779","ORTEGA","9"
"result.780","ORTEGA","9"
"result.781","ORTEGA","9"
"result.782","ORTEGA","9"
"result.783","ORTEGA","9"
"result.784","ORTEGA","9"
"result.785","ORTEGA","9"
"result.786","ORTEGA","9"
"result.787","ORTEGA","9"
"result.788","ORTEGA","9"
"result.789","ORTEGA","9"
"result.790","ORTEGA","9"
"result.791","ORTEGA","9"
"result.792","ORTEGA","9"
"result.793","ORTEGA","9"
"result.794","ORTEGA","9"
"result.795","ORTEGA","9"
"result.796","ORTEGA","9"
"result.797","ORTEGA","9"
"result.798","ORTEGA","9"
"result.799","ORTEGA","9"
"result.800","ORTEGA","9"
"result.801","ORTEGA","9"
"result.802","ORTEGA","9"
"result.803","ORTEGA","9"
"result.804","ORTEGA","9"
"result.805","ORTEGA","9"
"result.806","ORTEGA","9"
"result.807","ORTEGA","9"
"result.808","ORTEGA","9"
"result.809","ORTEGA","9"
"result.810","ORTEGA","9"
"result.811","ORTEGA","9"
"result.812","ORTEGA","9"
"result.813","ORTEGA","9"
"result.814","ORTEGA","9"
"result.815","ORTEGA","9"
"result.816","ORTEGA","9"
"result.817","ORTEGA","9"
"result.818","ORTEGA","9"
"result.819","ORTEGA","9"
"result.820","ORTEGA","9"
"result.821","ORTEGA","9"
"result.822","ORTEGA","9"
"result.823","ORTEGA","9"
"result.824","ORTEGA","9"
"result.825","ORTEGA","9"
"result.826","ORTEGA","9"
"result.827","ORTEGA","9"
"result.828","ORTEGA","9"
"result.829","ORTEGA","9"
"result.830","ORTEGA","9"
"result.831","ORTEGA","9"
"result.832","ORTEGA","9"
"result.833","ORTEGA","9"
"result.834","ORTEGA","9"
"result.835","ORTEGA","9"
"result.836","ORTEGA","9"
"result.837","ORTEGA","9"
"result.838","ORTEGA","9"
"result.839","ORTEGA","9"
"result.840","ORTEGA","9"
"result.841","ORTEGA","9"
"result.842","ORTEGA","9"
"result.843","ORTEGA","9"
"result.844","ORTEGA","9"
"result.845","ORTEGA","9"
"result.846","ORTEGA","9"
"result.847","ORTEGA","9"
"result.848","ORTEGA","9"
"result.849","ORTEGA","9"
"result.850","ORTEGA","9"
"result.851","ORTEGA","9"
"result.852","ORTEGA","9"
"result.853","ORTEGA","9"
"result.854","ORTEGA","9"
"result.855","ORTEGA","9"
"result.856","ORTEGA","9"
"result.857","ORTEGA","9"
"result.858","ORTEGA","9"
"result.859","ORTEGA","9"
"result.860","ORTEGA","9"
"result.861","ORTEGA","9"
"result.862","ORTEGA","9"
"result.863","ORTEGA","9"
"result.864","ORTEGA","9"
"result.865","ORTEGA","9"
"result.866","ORTEGA","9"
"result.867","ORTEGA","9"
"result.868","ORTEGA","9"
"result.869","ORTEGA","9"
"result.870","ORTEGA","9"
"result.871","ORTEGA","9"
"result.872","ORTEGA","9"
"result.873","ORTEGA","9"
"result.874","ORTEGA","9"
"result.875","ORTEGA","9"
"result.876","ORTEGA","9"
"result.877","ORTEGA","9"
"result.878","ORTEGA","9"
"result.879","ORTEGA","9"
"result.880","ORTEGA","9"
"result.881","ORTEGA","9"
"result.882","ORTEGA","9"
"result.883","ORTEGA","9"
"result.884","ORTEGA","9"
"result.885","ORTEGA","9"
"result.886","ORTEGA","9"
"result.887","ORTEGA","9"
"result.888","ORTEGA","9"
"result.889","ORTEGA","9"
"result.890","ORTEGA","9"
"result.891","ORTEGA","9"
"result.892","ORTEGA","9"
"result.893","ORTEGA","9"
"result.894","ORTEGA","9"
"result.895","ORTEGA","9"
"result.896","ORTEGA","9"
"result.897","ORTEGA","9"
"result.898","ORTEGA","9"
"result.899","ORTEGA","9"
"result.900","ORTEGA","9"
"result.901","ORTEGA","9"
"result.902","ORTEGA","9"
"result.903","ORTEGA","9"
"result.904","ORTEGA","9"
"result.905","ORTEGA","9"
"result.906","ORTEGA","9"
"result.907","ORTEGA","9"
"result.908","ORTEGA","9"
"result.909","ORTEGA","9"
"result.910","ORTEGA","9"
"result.911","ORTEGA","9"
"result.912","ORTEGA","9"
"result.913","ORTEGA","9"
"result.914","ORTEGA","9"
"result.915","ORTEGA","9"
"result.916","ORTEGA","9"
"result.917","ORTEGA","9"
"result.918","ORTEGA","9"
"result.919","ORTEGA","9"
"result.920","ORTEGA","9"
"result.921","ORTEGA","9"
"result.922","GB2","9"
"result.923","ORTEGA","9"
"result.924","ORTEGA","9"
"result.925","ORTEGA","9"
"result.926","ORTEGA","9"
"result.927","ORTEGA","9"
"result.928","ORTEGA","9"
"result.929","ORTEGA","9"
"result.930","ORTEGA","9"
"result.931","ORTEGA","9"
"result.932","ORTEGA","9"
"result.933","ORTEGA","9"
"result.934","ORTEGA","9"
"result.935","ORTEGA","9"
"result.936","ORTEGA","9"
"result.937","ORTEGA","9"
"result.938","ORTEGA","9"
"result.939","ORTEGA","9"
"result.940","ORTEGA","9"
"result.941","ORTEGA","9"
"result.942","ORTEGA","9"
"result.943","ORTEGA","9"
"result.944","ORTEGA","9"
"result.945","ORTEGA","9"
"result.946","ORTEGA","9"
"result.947","ORTEGA","9"
"result.948","ORTEGA","9"
"result.949","ORTEGA","9"
"result.950","ORTEGA","9"
"result.951","ORTEGA","9"
"result.952","ORTEGA","9"
"result.953","ORTEGA","9"
"result.954","ORTEGA","9"
"result.955","ORTEGA","9"
"result.956","ORTEGA","9"
"result.957","ORTEGA","9"
"result.958","ORTEGA","9"
"result.959","ORTEGA","9"
"result.960","ABDALLA_HASSAN","9"
"result.961","ORTEGA","9"
"result.962","ORTEGA","9"
"result.963","ORTEGA","9"
"result.964","ORTEGA","9"
"result.965","ORTEGA","9"
"result.966","ORTEGA","9"
"result.967","ORTEGA","9"
"result.968","ORTEGA","9"
"result.969","ORTEGA","9"
"result.970","ORTEGA","9"
"result.971","ORTEGA","9"
"result.972","ORTEGA","9"
"result.973","ORTEGA","9"
"result.974","ORTEGA","9"
"result.975","ORTEGA","9"
"result.976","ORTEGA","9"
"result.977","ORTEGA","9"
"result.978","ORTEGA","9"
"result.979","ORTEGA","9"
"result.980","ORTEGA","9"
"result.981","ORTEGA","9"
"result.982","ORTEGA","9"
"result.983","ORTEGA","9"
"result.984","ORTEGA","9"
"result.985","ORTEGA","9"
"result.986","ORTEGA","9"
"result.987","ORTEGA","9"
"result.988","ORTEGA","9"
"result.989","ORTEGA","9"
"result.990","ORTEGA","9"
"result.991","ORTEGA","9"
"result.992","ORTEGA","9"
"result.993","ORTEGA","9"
"result.994","ORTEGA","9"
"result.995","ORTEGA","9"
"result.996","ABDALLA_HASSAN","9"
"result.997","ORTEGA","9"
